qid,query,docno,docid,score,rank
258062,how long does it take to remove wisdom tooth,5275170,5275170,0.904311,64
258062,how long does it take to remove wisdom tooth,3189004,3189004,0.90428036,65
258062,how long does it take to remove wisdom tooth,639086,639086,0.9042686,66
258062,how long does it take to remove wisdom tooth,639087,639087,0.90396464,67
258062,how long does it take to remove wisdom tooth,5396981,5396981,0.9037024,68
258062,how long does it take to remove wisdom tooth,2009237,2009237,0.9035923,69
258062,how long does it take to remove wisdom tooth,2009233,2009233,0.90342855,70
258062,how long does it take to remove wisdom tooth,8820986,8820986,0.9033168,71
258062,how long does it take to remove wisdom tooth,3404351,3404351,0.9032865,72
258062,how long does it take to remove wisdom tooth,5456424,5456424,0.90286106,73
258062,how long does it take to remove wisdom tooth,7344525,7344525,0.90266484,74
258062,how long does it take to remove wisdom tooth,4174310,4174310,0.90257376,75
258062,how long does it take to remove wisdom tooth,5426779,5426779,0.90254366,76
258062,how long does it take to remove wisdom tooth,273141,273141,0.9024716,77
258062,how long does it take to remove wisdom tooth,3653863,3653863,0.9021889,78
258062,how long does it take to remove wisdom tooth,5627691,5627691,0.9020236,79
258062,how long does it take to remove wisdom tooth,6006238,6006238,0.9016795,80
258062,how long does it take to remove wisdom tooth,3683407,3683407,0.901508,81
258062,how long does it take to remove wisdom tooth,2009228,2009228,0.9014472,82
258062,how long does it take to remove wisdom tooth,2463319,2463319,0.90116,83
258062,how long does it take to remove wisdom tooth,598842,598842,0.9010199,84
258062,how long does it take to remove wisdom tooth,63214,63214,0.90082085,85
258062,how long does it take to remove wisdom tooth,6498440,6498440,0.90052843,86
258062,how long does it take to remove wisdom tooth,5456425,5456425,0.90041995,87
258062,how long does it take to remove wisdom tooth,5456428,5456428,0.90037405,88
258062,how long does it take to remove wisdom tooth,2909749,2909749,0.900284,89
258062,how long does it take to remove wisdom tooth,8311086,8311086,0.9000288,90
258062,how long does it take to remove wisdom tooth,5810937,5810937,0.8999714,91
258062,how long does it take to remove wisdom tooth,4211513,4211513,0.89990216,92
258062,how long does it take to remove wisdom tooth,5385089,5385089,0.89985687,93
258062,how long does it take to remove wisdom tooth,4159344,4159344,0.8997482,94
258062,how long does it take to remove wisdom tooth,8330401,8330401,0.89973795,95
258062,how long does it take to remove wisdom tooth,2940183,2940183,0.89970005,96
258062,how long does it take to remove wisdom tooth,2940184,2940184,0.89927304,97
258062,how long does it take to remove wisdom tooth,6084337,6084337,0.89913976,98
258062,how long does it take to remove wisdom tooth,2009235,2009235,0.8991145,99
258062,how long does it take to remove wisdom tooth,5810936,5810936,0.8990081,100
258062,how long does it take to remove wisdom tooth,273142,273142,0.89891577,101
258062,how long does it take to remove wisdom tooth,2198609,2198609,0.8988401,102
258062,how long does it take to remove wisdom tooth,7960270,7960270,0.89840215,103
258062,how long does it take to remove wisdom tooth,8590292,8590292,0.89824927,104
258062,how long does it take to remove wisdom tooth,387595,387595,0.89814633,105
258062,how long does it take to remove wisdom tooth,8464766,8464766,0.89805114,106
258062,how long does it take to remove wisdom tooth,4074134,4074134,0.89785427,107
258062,how long does it take to remove wisdom tooth,8464763,8464763,0.8978482,108
258062,how long does it take to remove wisdom tooth,4159142,4159142,0.89778566,109
258062,how long does it take to remove wisdom tooth,6347133,6347133,0.897718,110
258062,how long does it take to remove wisdom tooth,63216,63216,0.8972368,111
258062,how long does it take to remove wisdom tooth,3822856,3822856,0.89722747,112
258062,how long does it take to remove wisdom tooth,6650606,6650606,0.8971226,113
258062,how long does it take to remove wisdom tooth,2707010,2707010,0.89711815,114
258062,how long does it take to remove wisdom tooth,6084339,6084339,0.89704394,115
258062,how long does it take to remove wisdom tooth,3639770,3639770,0.89684916,116
258062,how long does it take to remove wisdom tooth,2940180,2940180,0.8966713,117
258062,how long does it take to remove wisdom tooth,7067422,7067422,0.89641774,118
258062,how long does it take to remove wisdom tooth,3653865,3653865,0.89626753,119
324585,how much money do motivational speakers make,8290314,8290314,0.93263215,0
324585,how much money do motivational speakers make,405281,405281,0.92558783,1
324585,how much money do motivational speakers make,8290309,8290309,0.9237093,2
324585,how much money do motivational speakers make,8500123,8500123,0.9064356,3
324585,how much money do motivational speakers make,8310499,8310499,0.9057865,4
324585,how much money do motivational speakers make,1536988,1536988,0.90503764,5
324585,how much money do motivational speakers make,405277,405277,0.90382046,6
324585,how much money do motivational speakers make,8500121,8500121,0.899439,7
324585,how much money do motivational speakers make,8310502,8310502,0.8951775,8
324585,how much money do motivational speakers make,1536990,1536990,0.8945372,9
324585,how much money do motivational speakers make,1536995,1536995,0.8942261,10
324585,how much money do motivational speakers make,8310498,8310498,0.8927634,11
324585,how much money do motivational speakers make,2259938,2259938,0.8753146,12
324585,how much money do motivational speakers make,8290310,8290310,0.87294275,13
324585,how much money do motivational speakers make,8310496,8310496,0.8699376,14
324585,how much money do motivational speakers make,8480207,8480207,0.8654964,15
324585,how much money do motivational speakers make,8290306,8290306,0.86480457,16
324585,how much money do motivational speakers make,1536997,1536997,0.8646203,17
324585,how much money do motivational speakers make,7941129,7941129,0.8640815,18
324585,how much money do motivational speakers make,7941125,7941125,0.86284584,19
324585,how much money do motivational speakers make,8500120,8500120,0.86184144,20
324585,how much money do motivational speakers make,8310503,8310503,0.8596527,21
324585,how much money do motivational speakers make,5525879,5525879,0.85861176,22
324585,how much money do motivational speakers make,405282,405282,0.85633224,23
324585,how much money do motivational speakers make,8290312,8290312,0.8562824,24
324585,how much money do motivational speakers make,6480422,6480422,0.85325295,25
324585,how much money do motivational speakers make,6480421,6480421,0.85235256,26
324585,how much money do motivational speakers make,6480417,6480417,0.85174465,27
324585,how much money do motivational speakers make,1908328,1908328,0.8515297,28
324585,how much money do motivational speakers make,8290308,8290308,0.8499292,29
324585,how much money do motivational speakers make,1908323,1908323,0.84952027,30
324585,how much money do motivational speakers make,1908321,1908321,0.8495083,31
324585,how much money do motivational speakers make,6836748,6836748,0.84922075,32
324585,how much money do motivational speakers make,1641344,1641344,0.84819406,33
324585,how much money do motivational speakers make,6961645,6961645,0.8480733,34
324585,how much money do motivational speakers make,6170175,6170175,0.84789544,35
324585,how much money do motivational speakers make,6480425,6480425,0.84775364,36
324585,how much money do motivational speakers make,6836750,6836750,0.8476395,37
324585,how much money do motivational speakers make,6836749,6836749,0.84738475,38
324585,how much money do motivational speakers make,6126016,6126016,0.847069,39
324585,how much money do motivational speakers make,6126018,6126018,0.8470406,40
324585,how much money do motivational speakers make,7941127,7941127,0.8462745,41
324585,how much money do motivational speakers make,1908329,1908329,0.8462421,42
324585,how much money do motivational speakers make,6961642,6961642,0.8457768,43
324585,how much money do motivational speakers make,1536993,1536993,0.8455671,44
324585,how much money do motivational speakers make,6126019,6126019,0.84546083,45
324585,how much money do motivational speakers make,7386634,7386634,0.8446783,46
324585,how much money do motivational speakers make,6900492,6900492,0.8440269,47
324585,how much money do motivational speakers make,7884824,7884824,0.8438464,48
324585,how much money do motivational speakers make,7884826,7884826,0.84368384,49
324585,how much money do motivational speakers make,8500124,8500124,0.8430184,50
324585,how much money do motivational speakers make,6961644,6961644,0.84258,51
324585,how much money do motivational speakers make,4765769,4765769,0.84240973,52
324585,how much money do motivational speakers make,1863698,1863698,0.841352,53
324585,how much money do motivational speakers make,6126015,6126015,0.84134686,54
324585,how much money do motivational speakers make,6961643,6961643,0.8406127,55
324585,how much money do motivational speakers make,6480420,6480420,0.8397969,56
324585,how much money do motivational speakers make,5089018,5089018,0.8397157,57
324585,how much money do motivational speakers make,7363141,7363141,0.8391854,58
324585,how much money do motivational speakers make,6170174,6170174,0.8390722,59
324585,how much money do motivational speakers make,6196949,6196949,0.83905596,60
324585,how much money do motivational speakers make,8290307,8290307,0.8386338,61
324585,how much money do motivational speakers make,5525886,5525886,0.8383128,62
324585,how much money do motivational speakers make,1536989,1536989,0.83787066,63
324585,how much money do motivational speakers make,8516270,8516270,0.83770776,64
324585,how much money do motivational speakers make,7941122,7941122,0.8376068,65
324585,how much money do motivational speakers make,7884832,7884832,0.8376011,66
324585,how much money do motivational speakers make,6480424,6480424,0.83752275,67
324585,how much money do motivational speakers make,6170176,6170176,0.8371937,68
324585,how much money do motivational speakers make,2666931,2666931,0.8371647,69
324585,how much money do motivational speakers make,4765768,4765768,0.83709174,70
324585,how much money do motivational speakers make,4722016,4722016,0.83675325,71
324585,how much money do motivational speakers make,4139100,4139100,0.8362554,72
324585,how much money do motivational speakers make,7363143,7363143,0.8354,73
324585,how much money do motivational speakers make,509044,509044,0.8352933,74
324585,how much money do motivational speakers make,2411453,2411453,0.8350501,75
324585,how much money do motivational speakers make,4247492,4247492,0.8349756,76
324585,how much money do motivational speakers make,3860753,3860753,0.8346882,77
324585,how much money do motivational speakers make,4679746,4679746,0.83407634,78
324585,how much money do motivational speakers make,7941130,7941130,0.83381444,79
